row_index,clip_id,split,label,scenario,session_id,n_frames,feature_hash,seq_hash,raw_hash,source_folder,filename,path
3389,clip_01604,train,1,Chair,2,49,9d87133d6538f4a709fd,476ec3be9300c4fd7a47,edea825d5834aee7d558,f_mask_c_2_keypoints_csv,C_N_514_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_c_2_keypoints_csv/C_N_514_keypoints.csv
3390,clip_02174,test,1,Stand,1,150,9d874d5d71888ef14601,1e984e48e23a87f3b7bf,c2c33fc5718714bbb571,f_mask_s_1_keypoints_csv,S_D_0245_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_s_1_keypoints_csv/S_D_0245_keypoints.csv
3391,clip_04191,train,0,Chair,2,120,9d8823fa0f4733ee5ca7,3f02afd296da9bfd96a5,b252169e015a00086496,nf_mask_c_2_keypoints_csv,C_M_199_resized_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_c_2_keypoints_csv/C_M_199_resized_keypoints.csv
3392,clip_03311,test,0,Bed,1,150,9d8c99f62638861b0f60,fdf59e104aaa5b7fca94,a3801b459fc2e7f69896,nf_mask_b_1_ketpoints_csv,B_N_530_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_b_1_ketpoints_csv/B_N_530_keypoints.csv
3393,clip_04825,test,0,Stand,1,105,9da962b775b518b48bfd,ea0a901197cc8d1da1df,215bd88e5c81bbd8b341,nf_mask_s_1_keypoints_csv,S_D_0011_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_s_1_keypoints_csv/S_D_0011_keypoints.csv
3394,clip_05142,train,0,Stand,2,96,9db96a42839b22d0064c,83edc1755817a8731555,69b4a65e4cab5bcf3233,nf_mask_s_2_keypoints_csv,S_M_16_resized_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_s_2_keypoints_csv/S_M_16_resized_keypoints.csv
3395,clip_03417,test,0,Bed,2,120,9dc019d5fc85bc2215ea,478f4b6a03ef3d2f60e2,c01081b7bf7d41cab0a4,nf_mask_b_2_ketpoints_csv,B_N_89_resized_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_b_2_ketpoints_csv/B_N_89_resized_keypoints.csv
3396,clip_00134,train,1,Bed,1,181,9deddd17cc36a4b07a36,38f49e4e3b879c45fdbb,793e39baed68d6f8f9f3,f_mask_b_1_keypoints_csv,B_D_0148_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_b_1_keypoints_csv/B_D_0148_keypoints.csv
3397,clip_00387,val,1,Bed,2,66,9df1337a035880c7f598,1d4fa4cec3c8eb3ebb22,3221b39c5815fab61d2a,f_mask_b_2_keypoints_csv,B_N_376_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_b_2_keypoints_csv/B_N_376_keypoints.csv
3398,clip_01058,test,1,Chair,1,96,9df389e0f6319269fd11,e4a22a2d573c31925517,7a7050a465a0be2a4360,f_mask_c_1_keypoints_csv,C_M_189_resized_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_c_1_keypoints_csv/C_M_189_resized_keypoints.csv
3399,clip_01301,train,1,Chair,2,60,9dfa2f1e3697e083393a,6a1b167d92cc78acd646,e9de8a15dcfdf2f49cc9,f_mask_c_2_keypoints_csv,C_N_203_resized_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_c_2_keypoints_csv/C_N_203_resized_keypoints.csv
3400,clip_00277,train,1,Bed,2,46,9e054d00cc679ae0a2c5,6241729f640bc458f776,a770f0ab1e8b8b7ff0d3,f_mask_b_2_keypoints_csv,B_N_216_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_b_2_keypoints_csv/B_N_216_keypoints.csv
3401,clip_05371,train,0,Stand,3,30,9e19b239595592daae7f,339591369c964e1d68b6,6240c144fb02058bfd74,nf_mask_s_3_keypoints_csv,S_N_17_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_s_3_keypoints_csv/S_N_17_keypoints.csv
3402,clip_02348,train,1,Stand,2,60,9e200a5eb2343cc861ac,b8aa5ff1b8c94dc3325d,aa4f2014986d452e8016,f_mask_s_2_keypoints_csv,S_M_23_resized_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_s_2_keypoints_csv/S_M_23_resized_keypoints.csv
3403,clip_04995,train,0,Stand,1,120,9e22ec20f1aedc9032ec,a78d43a28dc40ab5d815,cae09281c14585d8cbc2,nf_mask_s_1_keypoints_csv,S_D_0194_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_s_1_keypoints_csv/S_D_0194_keypoints.csv
3404,clip_00586,val,1,Bed,3,60,9e3989eff1d6a90fd734,7200cdbe11d5a8f40a4c,868edb45795e27cc19be,f_mask_b_3_keypoints_csv,B_N_110_resized_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_b_3_keypoints_csv/B_N_110_resized_keypoints.csv
3405,clip_03321,val,0,Bed,1,142,9e8d5ce65f138445f749,b1ed8ad673d0ca6b3786,89fbcc46db1b6a40139e,nf_mask_b_1_ketpoints_csv,B_N_540_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_b_1_ketpoints_csv/B_N_540_keypoints.csv
3406,clip_04545,test,0,Chair,3,120,9e9593ed44f13de3d07b,a36638af381a61b1383a,133b2f0ce5e1abf0921d,nf_mask_c_3_keypoints_csv,C_N_366_resized_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_c_3_keypoints_csv/C_N_366_resized_keypoints.csv
3407,clip_00835,val,1,Bed,4,60,9eb06f0e532c5da842e6,36758ec06d79149a8bd0,39d9181859fe9383dbf4,f_mask_b_4_keypoints_csv,B_M_17_resized_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_b_4_keypoints_csv/B_M_17_resized_keypoints.csv
3408,clip_04363,train,0,Chair,3,60,9eb97c190056055c9dfd,43f09d0e216d89f6c483,1594ccb13b8b5bd59b35,nf_mask_c_3_keypoints_csv,C_N_155_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_c_3_keypoints_csv/C_N_155_keypoints.csv
3409,clip_01622,test,1,Chair,2,60,9ec5664fbfd7dcc74ec8,66e03935eece3d911cc3,37878de4767eef872ebc,f_mask_c_2_keypoints_csv,C_N_531_resized_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_c_2_keypoints_csv/C_N_531_resized_keypoints.csv
3410,clip_02436,train,1,Stand,3,240,9ed9d65108f73bb818cf,f59317c738907767d596,26b1eb75643e2826cb8f,f_mask_s_3_keypoints_csv,S_N_06_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_s_3_keypoints_csv/S_N_06_keypoints.csv
3411,clip_03474,train,0,Bed,3,120,9ee1438812b7b2001b01,5803fd6f6671d8c4f020,fbfbd3d2487da8361deb,nf_mask_b_3_ketpoints_csv,B_M_134_resized_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_b_3_ketpoints_csv/B_M_134_resized_keypoints.csv
3412,clip_05343,train,0,Stand,3,210,9ee7bf402eb4871071f1,e77d94d833ae59f9afe9,6e0b007c39354ed1bb87,nf_mask_s_3_keypoints_csv,S_N_153_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_s_3_keypoints_csv/S_N_153_keypoints.csv
3413,clip_05056,train,0,Stand,1,210,9eeeb57c237549e21a6b,c671741f7f5d8b36bf81,3404f3bdf3d9588d8f1b,nf_mask_s_1_keypoints_csv,S_D_0258_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_s_1_keypoints_csv/S_D_0258_keypoints.csv
3414,clip_03225,train,0,Bed,1,96,9ef118042c439ac139a0,51699805c9cb363a2c60,05fa3c3a2b966b7fd6ac,nf_mask_b_1_ketpoints_csv,B_N_426_resized_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_b_1_ketpoints_csv/B_N_426_resized_keypoints.csv
3415,clip_03304,train,0,Bed,1,150,9f1125e076e032b4f798,e27ed2140c8ead005de6,7f355c667fef8eb2960c,nf_mask_b_1_ketpoints_csv,B_N_521_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_b_1_ketpoints_csv/B_N_521_keypoints.csv
3416,clip_04031,train,0,Chair,1,180,9f1b69aecb2b7aab7ed3,53d42cbfbf9f687a8343,fcce1641a0ec43de4814,nf_mask_c_1_keypoints_csv,C_D_0221_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_c_1_keypoints_csv/C_D_0221_keypoints.csv
3417,clip_01857,train,1,Chair,3,480,9f2ba19bbc6389b271fb,793466bdd5175735090c,a3fd97dcc4fcddd94f2d,f_mask_c_3_keypoints_csv,C_D_0171_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_c_3_keypoints_csv/C_D_0171_keypoints.csv
3418,clip_02419,train,1,Stand,2,36,9f2fdeefcff89599a2ab,879d85bd4e7e1c8540f1,3d7108d09e0d4fcae48e,f_mask_s_2_keypoints_csv,S_M_88_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_s_2_keypoints_csv/S_M_88_keypoints.csv
3419,clip_01664,test,1,Chair,2,72,9f5f8658bae7a721680d,fa81626413e3ab243268,45589f731ee379e0c511,f_mask_c_2_keypoints_csv,C_N_71_resized_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_c_2_keypoints_csv/C_N_71_resized_keypoints.csv
3420,clip_00226,test,1,Bed,1,240,9f60f084934fd08fbecf,a9730e75002fc60f7432,3bffbf3472ce2d51adf1,f_mask_b_1_keypoints_csv,B_D_0251_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_b_1_keypoints_csv/B_D_0251_keypoints.csv
3421,clip_04166,train,0,Chair,2,90,9f61a241f3de567d89f7,3d4159d75315bf1ede79,b8cd55359b952f806198,nf_mask_c_2_keypoints_csv,C_M_176_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_c_2_keypoints_csv/C_M_176_keypoints.csv
3422,clip_02094,train,1,Stand,1,150,9f787046345ba00a4d85,7e3274cc6a9216960a9c,81c1578379284464c048,f_mask_s_1_keypoints_csv,S_D_0162_resized_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_s_1_keypoints_csv/S_D_0162_resized_keypoints.csv
3423,clip_02962,train,1,Stand,3,76,9f7d53b77fa0ee7bbf6a,240352da4cba19d66b63,ecd38a7e88812296752d,f_mask_s_3_keypoints_csv,S_N_96_resized_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_s_3_keypoints_csv/S_N_96_resized_keypoints.csv
3424,clip_03251,train,0,Bed,1,109,9f89f09edab1fb70b5eb,a8c93f302ee033719aed,9153d89508ab2b70f7f2,nf_mask_b_1_ketpoints_csv,B_N_452_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_b_1_ketpoints_csv/B_N_452_keypoints.csv
3425,clip_03145,train,0,Bed,1,15,9f91b1245ed826d42e92,77d50c765c61ec38896f,f7a218e1570a51e4009e,nf_mask_b_1_ketpoints_csv,B_N_337_resized_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_b_1_ketpoints_csv/B_N_337_resized_keypoints.csv
3426,clip_00896,train,1,Bed,4,90,9f9c961ca2dc33748cbe,88624ec36d9926d506d2,2089cf0f711b4e152dac,f_mask_b_4_keypoints_csv,B_M_42_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_b_4_keypoints_csv/B_M_42_keypoints.csv
3427,clip_00422,val,1,Bed,2,60,9fa3d329cf1dffd45f0b,ee57ddc342d1212805fc,c9104895b5d27bd344cd,f_mask_b_2_keypoints_csv,B_N_402_resized_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_b_2_keypoints_csv/B_N_402_resized_keypoints.csv
3428,clip_05003,test,0,Stand,1,90,9fa4d2fb4bccbf56f625,c4f24767a24b32893c31,56e261658d8876576190,nf_mask_s_1_keypoints_csv,S_D_0202_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_s_1_keypoints_csv/S_D_0202_keypoints.csv
3429,clip_02761,test,1,Stand,3,53,9fae6d855667a6ede8ef,27fa59d875460d18f239,22c234b2c7bfdf96bc78,f_mask_s_3_keypoints_csv,S_N_427_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_s_3_keypoints_csv/S_N_427_keypoints.csv
3430,clip_04155,train,0,Chair,2,150,9fbcdda0618a4acc5f12,91794f3fb3584c9b11de,63d7a6770c0c20c3a4eb,nf_mask_c_2_keypoints_csv,C_M_166_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_c_2_keypoints_csv/C_M_166_keypoints.csv
3431,clip_05728,train,0,Stand,3,90,9fc1fb47ad607a02c53b,6c419422094ab9f8244e,7da84b86e6d3fd9bf485,nf_mask_s_3_keypoints_csv,S_N_555_resized_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_s_3_keypoints_csv/S_N_555_resized_keypoints.csv
3432,clip_02010,test,1,Stand,1,81,9fc5e0a4c10fdaf34f6c,84c7378780cfdcc05e86,cc360b6b20abdd998eb1,f_mask_s_1_keypoints_csv,S_D_0077_resized_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_s_1_keypoints_csv/S_D_0077_resized_keypoints.csv
3433,clip_01447,train,1,Chair,2,46,9fc88bf22b77cf551068,f7e008bebb5fe1bd2959,23dcce136a7780ff4a6d,f_mask_c_2_keypoints_csv,C_N_377_resized_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_c_2_keypoints_csv/C_N_377_resized_keypoints.csv
3434,clip_01537,train,1,Chair,2,90,9fe9c0cd7926674fd0de,fe8d5c613a161810e3c3,cc710d4025bcde3defc5,f_mask_c_2_keypoints_csv,C_N_453_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_c_2_keypoints_csv/C_N_453_keypoints.csv
3435,clip_02631,train,1,Stand,3,59,9ff123e16ed43b4d49eb,d495a58c39454e8a8941,9104cbe1ef5a022b6900,f_mask_s_3_keypoints_csv,S_N_289_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_s_3_keypoints_csv/S_N_289_keypoints.csv
3436,clip_03007,train,0,Bed,1,87,9ff7274efadc48480b07,6f44a311bca2a5e97abb,5f268b19efd7f73f85c4,nf_mask_b_1_ketpoints_csv,B_N_161_resized_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_b_1_ketpoints_csv/B_N_161_resized_keypoints.csv
3437,clip_00818,test,1,Bed,4,90,a008f3235ff1d7b15a5d,a583ab950a4223226fad,518e9df0580239dd3561,f_mask_b_4_keypoints_csv,B_M_164_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_b_4_keypoints_csv/B_M_164_keypoints.csv
3438,clip_02831,train,1,Stand,3,40,a00ee982950267862681,e4e18b59617600ab9595,13fb00e8c272f51f6e96,f_mask_s_3_keypoints_csv,S_N_491_resized_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_s_3_keypoints_csv/S_N_491_resized_keypoints.csv
3439,clip_01330,train,1,Chair,2,31,a0183f8e03439fc68993,b5c418185112943fd544,99a6996744aaa2deec85,f_mask_c_2_keypoints_csv,C_N_22_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_c_2_keypoints_csv/C_N_22_keypoints.csv
3440,clip_00157,test,1,Bed,1,172,a021eac74c6e02500c82,1aa3d8ef8ead1e7dd647,39684eacffcc640ef736,f_mask_b_1_keypoints_csv,B_D_0172_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_b_1_keypoints_csv/B_D_0172_keypoints.csv
3441,clip_03207,train,0,Bed,1,117,a025cb747e56a50317f6,766236fbf7771126e9ad,27853e5bb6d7d47fe2fb,nf_mask_b_1_ketpoints_csv,B_N_408_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_b_1_ketpoints_csv/B_N_408_keypoints.csv
3442,clip_01488,train,1,Chair,2,40,a04d5979c6be59338599,38621ab3dcd01d3ec8da,16be7a39c3855f9fd356,f_mask_c_2_keypoints_csv,C_N_412_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_c_2_keypoints_csv/C_N_412_keypoints.csv
3443,clip_01647,train,1,Chair,2,127,a054eafe3f35bfb00e45,23a0609167aa7dc0772f,0f298fc2ae46a41106b4,f_mask_c_2_keypoints_csv,C_N_554_resized_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_c_2_keypoints_csv/C_N_554_resized_keypoints.csv
3444,clip_02721,train,1,Stand,3,30,a06200c502709ac6ab15,c7f96d2b33b78fb162e8,dc001d73856f6676bd9a,f_mask_s_3_keypoints_csv,S_N_390_resized_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_s_3_keypoints_csv/S_N_390_resized_keypoints.csv
3445,clip_00078,test,1,Bed,1,86,a07ebc18a66871d6d178,c47e44fc7ceff0f03385,8d2b408953d45253e88b,f_mask_b_1_keypoints_csv,B_D_0081_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_b_1_keypoints_csv/B_D_0081_keypoints.csv
3446,clip_02325,test,1,Stand,2,116,a0930c47f73a4fd49052,bc9eadef39d8b78079ba,98fd8f4f580afb1514dd,f_mask_s_2_keypoints_csv,S_M_217_resized_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_s_2_keypoints_csv/S_M_217_resized_keypoints.csv
3447,clip_03570,train,0,Bed,3,120,a0a13091a55ba54e8621,1508593d6448fc5ddcf0,af642bbbe8c830437583,nf_mask_b_3_ketpoints_csv,B_M_40_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_b_3_ketpoints_csv/B_M_40_keypoints.csv
3448,clip_03996,train,0,Chair,1,240,a0af9bc36cc26cd994a3,d2402fb896bb12752c20,505e08e19928d004fcf5,nf_mask_c_1_keypoints_csv,C_D_0177_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_c_1_keypoints_csv/C_D_0177_keypoints.csv
3449,clip_01238,train,1,Chair,2,360,a0bd4a61b2eea0aa1909,1186fc49b31e5f4b6f9d,57fca1342e3db67b2ac8,f_mask_c_2_keypoints_csv,C_N_146_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_c_2_keypoints_csv/C_N_146_keypoints.csv
3450,clip_01025,train,1,Chair,1,91,a0cfc073dcdf543314e4,42f20e15417ee6ebfa3e,84651eea11828c7dd7f5,f_mask_c_1_keypoints_csv,C_M_159_resized_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_c_1_keypoints_csv/C_M_159_resized_keypoints.csv
3451,clip_03277,test,0,Bed,1,107,a0f4dc60ead857131c26,c254ff3cd29643878aae,88f8e0704541455f1cce,nf_mask_b_1_ketpoints_csv,B_N_479_resized_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_b_1_ketpoints_csv/B_N_479_resized_keypoints.csv
3452,clip_00012,test,1,Bed,1,120,a10b6b66174eecebc233,1beda02c5870fb7a5aa8,2e906ee5249102a15eff,f_mask_b_1_keypoints_csv,B_D_0013_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_b_1_keypoints_csv/B_D_0013_keypoints.csv
3453,clip_02868,train,1,Stand,3,89,a111c3e2487886dc7d87,d4e8dc7bff31354f6057,ee8a0fb6e1907ff3151e,f_mask_s_3_keypoints_csv,S_N_525_resized_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_s_3_keypoints_csv/S_N_525_resized_keypoints.csv
3454,clip_00942,train,1,Bed,4,40,a116093e8b28f5c416e6,c1d57ccaacc0a2904ff5,5d9c79c4863f06b40fc2,f_mask_b_4_keypoints_csv,B_M_88_resized_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_b_4_keypoints_csv/B_M_88_resized_keypoints.csv
3455,clip_04894,train,0,Stand,1,90,a118124548e27b95ca93,ab870915ec347d6def57,e86f0f6bba21cf57b528,nf_mask_s_1_keypoints_csv,S_D_0092_resized_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_s_1_keypoints_csv/S_D_0092_resized_keypoints.csv
